Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
ring-conference-chairs,RING conference chairs,"VANK_RING is a comfortable conference chair that will make a great addition to minimalist, boho, vintage, and art deco style office environments. RING will add a cosy touch to meeting rooms and offices. The trademark of the series is its bold, theatrical lines, a modernist base resting on a circular form, and a distinct creasing of the fabric. RING features a unique resilient seating system and sits on a high 4-pointed steel spider base. The solution has been created with sustainability in mind: its design makes it possible for its components to be recycled after use and its seat contains industrial polyurethane foam waste.",M&E Interior,Uncategory,chair,chair,FALSE,,,,,,,,0,,,deny,manual,0,,FALSE,TRUE,,https://vank.design/upload/_zdjcia_produkty/RING/RING%20krzes%C5%82a%20konferencyjne/vank-ring-conference-chair_4.jpg,1,RING conference chairs,FALSE,RING conference chairs,The RING collection in BREVE fabric was arranged at the GBS office of the Rockwool Group in Warsaw. “There is a balance in this project. The office is not overd,,,,,,,,kg,,,,,,,,,draft
ring-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/RING/RING%20krzes%C5%82a%20konferencyjne/vank_ring_meetampwork_conference-chair-desk_.jpg,2,RING conference chairs,,,,,,,,,,,,,,,,,,,,
ring-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/RING/vank_ring_home_office_.jpg,3,RING conference chairs,,,,,,,,,,,,,,,,,,,,
ring-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/RING/vank-wall-panels-ellipse-globe-lens-blue-arrangement-ring-chairs-3.jpg,4,RING conference chairs,,,,,,,,,,,,,,,,,,,,
ring-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/RING/RING%20krzes%C5%82a%20konferencyjne/vank_ring_home_office-conference-chair.jpg,5,RING conference chairs,,,,,,,,,,,,,,,,,,,,
tini-conference-chairs,TINI conference chairs,"VANK_TINI is a versatile conference chair with or without armrests. Because it’s so swift and lightweight, it is highly mobile, and thanks to the diversity of its form, it becomes a welcome addition to places where it is used by many users in many ways. The backrest and the seat are made of moulded resilient plastic or moulded plywood in HPL laminate, natural veneer or in an upholstered finish. The frame is made of painted steel tubing.",M&E Interior,Uncategory,lounge chair,lounge chair,FALSE,,,,,,,,0,,,deny,manual,0,,FALSE,TRUE,,https://vank.design/upload/_zdjcia_produkty/TINI/tini_krzesla_konferencyjne/tn100240-plywood-chair-vank-tini-2.jpg,1,TINI conference chairs,FALSE,TINI conference chairs,DOBOSZ DEVELOPED BY: ECREO Products Category Acoustic pods Acoustic panels and walls Desks and tables Office chairs Conference chairs Chairs Barstools Armchairs,,,,,,,,kg,,,,,,,,,draft
tini-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/TINI/tini_krzesla_konferencyjne/vank-tini-stockable.jpg,2,TINI conference chairs,,,,,,,,,,,,,,,,,,,,
tini-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/TINI/tini_krzesla_konferencyjne/vank-tini-conference-chair-arrangement-3.jpg,3,TINI conference chairs,,,,,,,,,,,,,,,,,,,,
tini-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/TINI/tini_krzesla_konferencyjne/vank_tini_2.jpg,4,TINI conference chairs,,,,,,,,,,,,,,,,,,,,
tini-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/TINI/tini_krzesla_konferencyjne/vank-tini-conference-chair-arrangement-1_2.jpg,5,TINI conference chairs,,,,,,,,,,,,,,,,,,,,
tini-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/TINI/tini_krzesla_konferencyjne/vank-tini-conference-chair-arrangement_2.jpg,6,TINI conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,VIA conference chairs,"<p>The VIA collection transforms like a chameleon, becoming suitable for both office and private use.</p>
<p><strong>Dimensions:</strong> and technical details</p>
<p><strong>Features:</strong></p>
<ul>
<li>Features: CASE STUDY


WELLBIOING</li>
<li>Features: CELOO                                                



                                                    CO                                                



                                                    CUBE                                                



                                                    DIAMOND                                                



                                                    DRONN                                                



                                                    ELLIPSE                                                



                                                    FIL                                                



                                                    FLAT</li>
<li>Features: FOUR                                                



                                                    KRAK                                                



                                                    LONG                                                



                                                    LOOP                                                



                                                    LORIA</li>
<li>Features: MOVE                                                



                                                    PEEL                                                



                                                    PIGI                                                



                                                    PLIO                                                



                                                    RANZ                                                



                                                    RING                                                



                                                    TINI</li>
<li>Features: ERGONOMICS</li>
<li>Features: STORAGE</li>
<li>Features: MODULARITY</li>
<li>Features: USER COMFORT</li>
<li>Features: ERGONOMICS</li>
<li>Features: STORAGE</li>
</ul>",M&E Interior,Uncategory,dining table,dining table,FALSE,,,,,,,,0,,,deny,manual,0,,FALSE,TRUE,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-close-armrest-crop-288-170.jpg,1,VIA conference chairs,FALSE,VIA conference chairs,"The VIA collection transforms like a chameleon, becoming suitable for both office and private use.",,,,,,,,kg,,,,,,,,,draft
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-runner-mesh-crop-660-825.jpg,2,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-via-swivel-chair-black-orange-pilloww_2-crop-288-170.jpg,3,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-plastic-shell-gr-crop-288-170.jpg,4,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/import/functions/via_krzesla_konferencyjne/2-crop-767-586.jpg,5,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chairs-crop-288-170.jpg,6,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-arragement-via-chairs-co-table--green-ellipse-globe-screen-crop-1920-1080.jpg,7,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-plastic-shell-gr-crop-660-825.jpg,8,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-connector_1-crop-288-170.jpg,9,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-arragement-krak-table-via-swivel-chair-v6-chair-wall-diamond-screen-room-divider-rpet-grey-crop-288-170.jpg,10,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-open-armrest-crop-660-825.jpg,11,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-via-sviwel-chair-mesh-black-frame-crop-288-170.jpg,12,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-side-table-crop-660-825.jpg,13,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-connector_1-crop-660-825.jpg,14,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-via-collection-chairs-armchairs-benches-crop-288-170.jpg,15,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-via-sviwel-armchair-mesh-backrest-1-crop-144-85.jpg,16,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-via-swivel-chair-black-orange-pilloww-crop-288-170.jpg,17,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-with-table-armchair--crop-288-170.jpg,18,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-stackable-red-plastic-shell-black-frame-armrest-1-crop-288-170.jpg,19,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/RING/RING%20krzes%C5%82a%20konferencyjne/vank-ring-conference-chair-collection_2-scale-660-375.jpg,20,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chairs-crop-1350-825.jpg,21,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-arragement-via-chairs-co-table--green-ellipse-globe-screen-crop-288-170.jpg,22,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-arragement-krak-table-via-chair-v6-chair-wall-diamond-screen-room-divider-rpet-grey-crop-1350-825.jpg,23,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-plastic-shell-red-armrest-crop-660-825.jpg,24,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-plastic-shell-wh-back-pillow-crop-288-170.jpg,25,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-runner-mesh-back-crop-288-170.jpg,26,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-arragement-via-chairs-co-table--green-ellipse-globe-screen_2-crop-1350-825.jpg,27,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-side-table-crop-288-170.jpg,28,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/import/functions/via_krzesla_konferencyjne/6-crop-767-586.jpg,29,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/themes/default/assets/img/spacer-crop-660-375.png,30,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/import/functions/via_krzesla_konferencyjne/2-crop-660-660.jpg,31,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/import/functions/via_krzesla_konferencyjne/5-crop-767-586.jpg,32,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-with-table-armchair--crop-660-825.jpg,33,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20lawki/vank-via-bench-orange-3-seats-crop-288-170.jpg,34,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-stackable-red-plastic-shell-black-frame-armrest-crop-660-825.png,35,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-via-sviwel-armchair-mesh-backrest-crop-288-170.jpg,36,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/import/functions/via_krzesla_konferencyjne/4-crop-660-660.jpg,37,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-close-armrest-crop-660-825.jpg,38,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-via-sviwel-armchair-mesh-backrest-crop-144-85.jpg,39,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/_fn_9999-crop-288-170.jpg,40,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-plastic-shell-red-armrest-crop-288-170.jpg,41,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-connector-crop-288-170.jpg,42,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-with-table-armchair--1-crop-660-825.jpg,43,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-with-table-armchair--1-crop-288-170.jpg,44,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-runner-mesh-crop-288-170.jpg,45,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-plastic-shell-red-armrest-1-crop-288-170.jpg,46,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-connector-crop-660-825.jpg,47,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/WOODI/vank-product-woodi-collection_1-scale-660-375.jpg,48,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-via-sviwel-armchair-mesh-backrest-1-crop-288-170.jpg,49,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/import/functions/via_krzesla_konferencyjne/5-crop-660-660.jpg,50,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-via-sviwel-chair-mesh-black-frame-armrest-crop-288-170.jpg,51,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/import/functions/via_krzesla_konferencyjne/6-crop-660-660.jpg,52,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-arragement-via-chairs-co-table--green-ellipse-globe-screen-crop-1350-825.jpg,53,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/blog/case-study/2022_Smartvillage_BOGENHAUSEN_Monachium_RING_VIA/0015__2022-10-13_rb__0065_2-crop-660-660.jpg,54,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-plastic-shell-red-armrest-1-crop-660-825.jpg,55,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-arragement-via-chairs-co-table--green-ellipse-globe-screen_2-crop-288-170.jpg,56,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-plastic-shell-wh-back-pillow-crop-660-825.jpg,57,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-open-armrest-crop-288-170.jpg,58,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/RANZ/ranz_krzesla-konferencyjne/vank-product-ranz-conference-chairs_1-scale-660-375.jpg,59,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-arragement-via-chairs-co-table--green-ellipse-globe-screen_2-crop-144-85.jpg,60,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-chair-plastic-shell-red-armrest-stackable-crop-288-170.jpg,61,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/vank-via-chairs-crop-660-825.jpg,62,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/blog/case-study/2022_Smartvillage_BOGENHAUSEN_Monachium_RING_VIA/0015__2022-10-13_rb__0065_2-crop-767-739.jpg,63,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/import/functions/via_krzesla_konferencyjne/4-crop-767-586.jpg,64,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20lawki/vank-via-bench-arragement-crop-288-170.jpg,65,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-stackable-red-plastic-shell-black-frame-armrest-1-crop-660-825.jpg,66,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-via-chair-runner-mesh-back-crop-660-825.jpg,67,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/TINI/tini_krzesla_konferencyjne/vank-furniture-tini-chair_2-scale-660-375.jpg,68,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/via%20krzesla/vank-arragement-krak-table-via-chair-v6-chair-wall-diamond-screen-room-divider-rpet-grey-crop-288-170.jpg,69,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/VIA/VIA%20fotele%20obrotowe/vank-via-sviwel-chair-mesh-black-frame-armrest-crop-144-85.jpg,70,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
via-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/assets/photo/upload/_zdjcia_produkty/LORIA/loria_krzesla_konferencyjne/loria--vank-furniture_4-scale-660-375.jpg,71,VIA conference chairs,,,,,,,,,,,,,,,,,,,,
woodi-conference-chairs,WOODI conference chairs,"VANK_WOODI is both a contrast and a symbiosis of traditional materials and a futuristic form. The geometric seat made of moulded plywood rests on a modern base. Like a chameleon, WOODI adapts itself to classic and minimalist interiors as well as to avant-garde and loft environments. It can act as a conference chair, a visitor chair, a restaurant chair, a hotel chair, and a home chair alike. The seat and the backrest are made of moulded beech plywood in natural veneer or HPL laminate. There are 3 versions of internal upholstery available: the seat only; the seat and the backrest; and the seat, the backrest, and the sides. WOODI chair base: a 4-pointed aluminium cross base with a self-reset mechanism. Aluminium bases can be polished or powder coated.",M&E Interior,Uncategory,lounge chair,lounge chair,FALSE,,,,,,,,0,,,deny,manual,0,,FALSE,TRUE,,https://vank.design/upload/_zdjcia_produkty/WOODI/WOODI%20krzes%C5%82o/wd100120-office-chair-vank-woodi-1.jpg,1,WOODI conference chairs,FALSE,WOODI conference chairs,DOBOSZ DEVELOPED BY: ECREO Products Category Acoustic pods Acoustic panels and walls Desks and tables Office chairs Conference chairs Chairs Barstools Armchairs,,,,,,,,kg,,,,,,,,,draft
woodi-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/WOODI/WOODI%20krzes%C5%82o/wd100122-office-chair-vank-woodi-1_2.jpg,2,WOODI conference chairs,,,,,,,,,,,,,,,,,,,,
woodi-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/WOODI/WOODI%20krzes%C5%82o/wd100122-office-chair-vank-woodi.jpg,3,WOODI conference chairs,,,,,,,,,,,,,,,,,,,,
woodi-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/WOODI/WOODI%20krzes%C5%82o/vank-woodi-four-wall1-conference-arrangement_3_1.jpg,4,WOODI conference chairs,,,,,,,,,,,,,,,,,,,,
woodi-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/WOODI/WOODI%20krzes%C5%82o/vank-four-conference-table-woodi-office-chairs-arrangement-3.jpg,5,WOODI conference chairs,,,,,,,,,,,,,,,,,,,,
woodi-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/WOODI/WOODI%20krzes%C5%82o/vank-woodi-detail.jpg,6,WOODI conference chairs,,,,,,,,,,,,,,,,,,,,
woodi-conference-chairs,,,,,,,,,,,,,,,,,,,,,,,,,https://vank.design/upload/_zdjcia_produkty/WOODI/WOODI%20krzes%C5%82o/vank-woodi-conference-arrangement-2.png,7,WOODI conference chairs,,,,,,,,,,,,,,,,,,,,
